Team,Rec.,2ndO Wins(Diff),S&P+(Percentile),S&P+(Margin),Rk,Off. S&P+,Rk,Def. S&P+,Rk,SOS,Rk,Wtd. S&P+,Rk
Florida,13-1,12.3 (-0.7), ,	98.7%	,	+25.0	,	1	,	36.4	,	6	,	11.3	,	5	,	0.64	,	38	,	+21.6	,	2	
Alabama,14-0,12.7 (-1.3), ,	98.4%	,	+24.0	,	2	,	34.1	,	14	,	10.1	,	2	,	0.96	,	19	,	+13.1	,	12	
Texas,13-1,11.1 (-1.9), ,	98.1%	,	+23.2	,	3	,	33.9	,	15	,	10.7	,	3	,	1.48	,	5	,	+18.7	,	4	
Virginia Tech,10-3,11.0 (1.0), ,	97.7%	,	+22.5	,	4	,	35.2	,	10	,	12.7	,	7	,	1.14	,	12	,	+17.6	,	5	
TCU,12-1,11.9 (-0.1), ,	96.0%	,	+19.7	,	5	,	34.3	,	13	,	14.6	,	10	,	-0.32	,	76	,	+24.6	,	1	
Oklahoma,8-5,9.2 (1.2), ,	95.4%	,	+19.0	,	6	,	29.9	,	36	,	10.9	,	4	,	1.26	,	9	,	+13.2	,	11	
Nebraska,10-4,10.4 (0.4), ,	94.9%	,	+18.3	,	7	,	27.3	,	57	,	8.9	,	1	,	1.05	,	16	,	+7.1	,	33	
Oregon,10-3,9.7 (-0.3), ,	94.4%	,	+17.8	,	8	,	34.7	,	12	,	16.9	,	15	,	1.20	,	11	,	+18.9	,	3	
Ohio State,11-2,9.7 (-1.3), ,	93.2%	,	+16.7	,	9	,	29.7	,	38	,	13.0	,	8	,	0.79	,	28	,	+12.7	,	13	
Wisconsin,9-3,8.9 (-0.1), ,	92.9%	,	+16.5	,	10	,	35.4	,	8	,	19.0	,	19	,	1.20	,	10	,	+11.3	,	19	
Iowa,11-2,10.6 (-0.4), ,	91.9%	,	+15.7	,	11	,	27.6	,	53	,	11.9	,	6	,	1.10	,	14	,	+9.5	,	23	
LSU,9-4,8.2 (-0.8), ,	91.7%	,	+15.5	,	12	,	29.8	,	37	,	14.3	,	9	,	1.67	,	4	,	+15.1	,	9	
Penn State,11-2,10.5 (-0.5), ,	91.6%	,	+15.5	,	13	,	31.4	,	28	,	15.9	,	12	,	-0.45	,	80	,	+15.2	,	8	
Tennessee,7-6,8.1 (1.1), ,	91.2%	,	+15.2	,	14	,	31.7	,	27	,	16.5	,	13	,	1.29	,	8	,	+7.8	,	28	
Miami,9-4,9.7 (0.7), ,	90.0%	,	+14.4	,	15	,	33.0	,	24	,	18.6	,	18	,	0.83	,	25	,	+10.0	,	22	
Pittsburgh,10-3,10.6 (0.6), ,	88.6%	,	+13.5	,	16	,	33.7	,	19	,	20.2	,	21	,	-0.05	,	61	,	+12.7	,	15	
